Order_id,Customer_id,Restaurant_id,Order_item,Order_time,Order_status,Total_amount
8907,7515,245,Dal Makhani,2024-12-26 07:21:41,Preparing,732.13
8908,3982,239,Rogan Josh,2023-10-30 07:21:41,Delivered,1131.96
8909,8494,338,Dal Makhani,2023-03-07 07:21:41,Cancelled,723.83
8910,268,78,Rogan Josh,2023-12-30 07:21:41,Cancelled,242.18
8911,7559,438,Mutton Curry,2022-07-31 07:21:41,Delivered,1153.33
8912,2854,89,Chole Bhature,2024-10-14 07:21:41,Preparing,1005.1
8913,4648,331,Mutton Curry,2023-09-18 07:21:41,Delivered,338.38
8914,2289,187,Chole Bhature,2024-11-18 07:21:41,Preparing,123.86
8915,2199,286,Samosa,2023-09-09 07:21:41,Delivered,570.72
8916,6526,470,Dosa,2024-11-13 07:21:41,Delivered,613.82
8917,2600,110,Dosa,2023-01-21 07:21:41,Cancelled,1341.54
8918,7437,364,Rogan Josh,2023-07-15 07:21:41,Cancelled,796.84
8919,5960,50,Biryani,2024-08-14 07:21:41,Delivered,904.03
8920,7658,438,Dal Makhani,2023-12-30 07:21:41,Delivered,1296.59
8921,8860,104,Pani Puri,2024-06-08 07:21:41,Preparing,1253.69
8922,173,291,Chole Bhature,2024-08-24 07:21:41,Delivered,889.48
8923,435,281,Dosa,2022-09-02 07:21:41,Cancelled,877.67
8924,7591,1,Butter Chicken,2022-08-29 07:21:41,Preparing,1157.12
8925,9007,401,Butter Chicken,2024-03-21 07:21:41,Delivered,450.2
8926,3936,153,Paneer Tikka,2024-12-08 07:21:41,Delivered,335.76
8927,2378,287,Rogan Josh,2022-09-01 07:21:41,Delivered,319.54
8928,673,279,Biryani,2024-12-27 07:21:41,Cancelled,1025.64
8929,4928,372,Paneer Tikka,2022-04-22 07:21:41,Preparing,913.55
8930,1256,277,Biryani,2024-09-28 07:21:41,Preparing,804.23
8931,7271,473,Chole Bhature,2024-11-21 07:21:41,Delivered,1238.56
8932,8710,59,Biryani,2023-02-13 07:21:41,Delivered,1276.76
8933,4008,472,Dosa,2023-10-19 07:21:41,Delivered,933.81
8934,5873,455,Pani Puri,2023-01-17 07:21:41,Delivered,1171.25
8935,7585,150,Dosa,2023-04-07 07:21:41,Delivered,264.11
8936,4809,391,Butter Chicken,2022-10-27 07:21:41,Delivered,1367.64
8937,9824,461,Butter Chicken,2024-12-12 07:21:41,Delivered,1173.1
8938,8418,441,Biryani,2025-02-21 07:21:41,Delivered,1299.7
8939,8236,73,Samosa,2025-02-15 07:21:41,Preparing,1496.36
8940,1110,117,Rogan Josh,2024-03-14 07:21:41,Preparing,1453.95
8941,8388,321,Pani Puri,2022-12-25 07:21:41,Cancelled,1446.8
8942,5441,451,Samosa,2022-05-29 07:21:41,Delivered,188.44
8943,1038,470,Paneer Tikka,2024-04-14 07:21:41,Delivered,356.21
8944,3546,488,Pani Puri,2023-09-04 07:21:41,Cancelled,252.94
8945,2194,304,Rogan Josh,2023-08-30 07:21:41,Cancelled,901.15
8946,5456,45,Mutton Curry,2022-03-10 07:21:41,Cancelled,717.63
8947,8800,287,Rogan Josh,2023-08-05 07:21:41,Preparing,198.23
8948,261,223,Biryani,2024-01-13 07:21:41,Cancelled,926.0
8949,3133,26,Butter Chicken,2022-09-16 07:21:41,Cancelled,577.57
8950,4687,449,Rogan Josh,2022-07-25 07:21:41,Preparing,751.29
8951,2763,117,Samosa,2022-08-17 07:21:41,Preparing,152.23
8952,7102,130,Dal Makhani,2025-02-03 07:21:41,Cancelled,363.48
8953,9630,74,Chole Bhature,2023-04-27 07:21:41,Cancelled,132.19
8954,1551,396,Rogan Josh,2024-12-10 07:21:41,Delivered,355.7
8955,4079,20,Chole Bhature,2023-10-20 07:21:41,Preparing,1280.35
8956,2047,114,Dal Makhani,2024-04-19 07:21:41,Delivered,591.73
8957,404,467,Rogan Josh,2024-04-13 07:21:41,Cancelled,1009.59
8958,9940,352,Rogan Josh,2024-01-19 07:21:41,Delivered,1371.45
8959,3735,331,Paneer Tikka,2024-04-08 07:21:41,Delivered,915.51
8960,1163,484,Butter Chicken,2022-08-19 07:21:41,Delivered,497.32
8961,9382,374,Mutton Curry,2025-01-25 07:21:41,Preparing,421.92
8962,5896,150,Chole Bhature,2023-04-18 07:21:41,Cancelled,1384.07
8963,5163,364,Samosa,2022-04-27 07:21:41,Delivered,747.42
8964,812,83,Chole Bhature,2025-01-18 07:21:41,Delivered,475.7
8965,7285,144,Dosa,2024-01-07 07:21:41,Delivered,1106.32
8966,282,86,Paneer Tikka,2024-11-19 07:21:41,Cancelled,508.52
8967,584,497,Dosa,2024-06-27 07:21:41,Cancelled,705.13
8968,5088,270,Rogan Josh,2024-09-20 07:21:41,Delivered,776.51
8969,6673,196,Pani Puri,2023-11-18 07:21:41,Preparing,949.22
8970,9643,11,Samosa,2022-10-28 07:21:41,Preparing,449.45
8971,3772,409,Rogan Josh,2025-01-26 07:21:41,Delivered,758.82
8972,7262,294,Pani Puri,2022-08-07 07:21:41,Delivered,983.25
8973,7442,100,Dosa,2023-06-02 07:21:41,Preparing,1386.66
8974,8284,471,Samosa,2023-09-27 07:21:41,Delivered,719.05
8975,975,271,Rogan Josh,2024-06-13 07:21:41,Preparing,650.57
8976,309,348,Rogan Josh,2024-12-13 07:21:41,Delivered,1247.65
8977,4272,7,Chole Bhature,2023-04-24 07:21:41,Delivered,1269.37
8978,6180,214,Dosa,2022-06-27 07:21:41,Delivered,214.93
8979,7453,332,Pani Puri,2025-02-22 07:21:41,Cancelled,800.3
8980,6027,345,Dosa,2023-12-14 07:21:41,Cancelled,854.07
8981,1390,491,Butter Chicken,2025-03-04 07:21:41,Delivered,279.56
8982,1537,276,Dal Makhani,2023-09-17 07:21:41,Delivered,862.52
8983,8921,133,Rogan Josh,2023-12-03 07:21:41,Delivered,1015.71
8984,6749,146,Dosa,2024-02-15 07:21:41,Preparing,255.49
8985,8067,380,Mutton Curry,2023-10-10 07:21:41,Delivered,1347.4
8986,8151,305,Dal Makhani,2022-12-28 07:21:41,Cancelled,247.89
8987,7924,218,Dal Makhani,2024-04-22 07:21:41,Preparing,942.07
8988,7385,369,Dal Makhani,2024-06-17 07:21:41,Cancelled,1042.97
8989,1587,429,Samosa,2022-08-03 07:21:41,Preparing,1218.25
8990,2327,58,Chole Bhature,2023-10-01 07:21:41,Delivered,753.83
8991,7224,104,Mutton Curry,2024-06-30 07:21:41,Preparing,356.56
8992,8453,249,Pani Puri,2022-04-01 07:21:41,Cancelled,971.87
8993,3338,341,Dal Makhani,2022-06-16 07:21:41,Preparing,652.64
8994,2030,332,Mutton Curry,2025-01-04 07:21:41,Preparing,1123.87
8995,8894,119,Samosa,2022-07-01 07:21:41,Preparing,987.27
8996,4265,197,Dal Makhani,2022-09-03 07:21:41,Delivered,175.52
8997,5404,114,Rogan Josh,2024-07-02 07:21:41,Delivered,883.77
8998,6777,169,Dal Makhani,2023-07-19 07:21:41,Preparing,162.84
8999,7737,366,Dal Makhani,2023-04-13 07:21:41,Cancelled,434.06
9000,8437,299,Dosa,2024-02-02 07:21:41,Delivered,1349.22
9001,3346,433,Mutton Curry,2022-07-03 07:21:41,Preparing,261.09
9002,7082,232,Dal Makhani,2022-03-09 07:21:41,Delivered,755.2
9003,1307,182,Mutton Curry,2023-03-26 07:21:41,Preparing,283.6
9004,3347,186,Butter Chicken,2023-07-31 07:21:41,Delivered,680.64
9005,3987,111,Dosa,2022-07-28 07:21:41,Delivered,312.11
9006,6985,204,Dosa,2025-01-25 07:21:41,Delivered,285.68
9007,6267,138,Biryani,2022-07-23 07:21:41,Delivered,723.41
9008,9535,373,Pani Puri,2023-08-25 07:21:41,Delivered,396.89
9009,5998,15,Rogan Josh,2023-06-15 07:21:41,Cancelled,170.77
9010,7919,428,Mutton Curry,2023-03-27 07:21:41,Preparing,236.18
9011,3972,122,Chole Bhature,2022-08-31 07:21:41,Cancelled,136.6
9012,4596,498,Chole Bhature,2023-05-07 07:21:41,Delivered,830.64
9013,5447,15,Chole Bhature,2022-06-13 07:21:41,Preparing,944.36
9014,1081,293,Pani Puri,2022-09-14 07:21:41,Cancelled,311.57
9015,2188,66,Biryani,2023-02-21 07:21:41,Cancelled,1289.16
9016,7949,85,Rogan Josh,2022-05-25 07:21:41,Delivered,1356.47
9017,5223,285,Pani Puri,2022-12-13 07:21:41,Cancelled,829.28
9018,1943,333,Paneer Tikka,2025-01-13 07:21:41,Preparing,1431.17
9019,7395,408,Paneer Tikka,2023-07-31 07:21:41,Cancelled,508.62
9020,7366,404,Dal Makhani,2024-10-28 07:21:41,Delivered,1175.08
9021,7053,310,Biryani,2023-01-01 07:21:41,Cancelled,704.61
9022,7118,315,Rogan Josh,2022-04-21 07:21:41,Preparing,964.31
9023,4709,227,Samosa,2024-10-31 07:21:41,Cancelled,734.36
9024,5491,375,Biryani,2023-03-22 07:21:41,Delivered,1178.15
9025,5257,230,Dosa,2023-11-20 07:21:41,Cancelled,1316.25
9026,6656,287,Mutton Curry,2024-07-04 07:21:41,Delivered,1445.59
9027,3392,229,Biryani,2022-08-05 07:21:41,Cancelled,1496.0
9028,6792,407,Mutton Curry,2023-09-25 07:21:41,Delivered,372.59
9029,8258,335,Butter Chicken,2023-11-24 07:21:41,Delivered,1077.2
9030,4656,484,Chole Bhature,2022-04-04 07:21:41,Delivered,1114.78
9031,3278,488,Mutton Curry,2024-09-13 07:21:41,Cancelled,1206.62
9032,3353,163,Rogan Josh,2022-03-17 07:21:41,Cancelled,345.44
9033,7332,195,Mutton Curry,2022-10-26 07:21:41,Cancelled,537.1
9034,8356,351,Samosa,2022-03-25 07:21:41,Cancelled,595.64
9035,9010,325,Rogan Josh,2024-09-10 07:21:41,Delivered,1424.19
9036,1406,148,Dosa,2022-05-31 07:21:41,Preparing,1027.94
9037,8495,461,Paneer Tikka,2023-12-29 07:21:41,Cancelled,617.37
9038,9853,76,Rogan Josh,2024-05-18 07:21:41,Preparing,184.94
9039,5658,216,Pani Puri,2022-09-20 07:21:41,Cancelled,1038.31
9040,2804,386,Paneer Tikka,2023-03-01 07:21:41,Preparing,287.48
9041,7537,6,Dal Makhani,2022-11-06 07:21:41,Delivered,729.8
9042,1048,410,Rogan Josh,2024-03-26 07:21:41,Delivered,333.6
9043,4180,107,Dosa,2025-01-01 07:21:41,Cancelled,230.27
9044,9471,90,Pani Puri,2024-04-07 07:21:41,Delivered,472.86
9045,1977,105,Dal Makhani,2024-04-29 07:21:41,Preparing,1000.96
9046,3155,192,Mutton Curry,2022-03-20 07:21:41,Cancelled,461.55
9047,4037,60,Mutton Curry,2023-01-03 07:21:41,Cancelled,1094.98
9048,3,481,Pani Puri,2023-12-28 07:21:41,Preparing,919.89
9049,650,390,Mutton Curry,2025-02-05 07:21:41,Preparing,175.37
9050,5312,279,Paneer Tikka,2022-07-05 07:21:41,Delivered,519.2
9051,9165,239,Biryani,2022-08-22 07:21:41,Preparing,858.34
9052,2040,353,Samosa,2023-08-30 07:21:41,Preparing,583.12
9053,7031,187,Pani Puri,2022-07-08 07:21:41,Delivered,580.88
9054,1076,331,Biryani,2022-12-26 07:21:41,Preparing,848.08
9055,6000,131,Dal Makhani,2023-11-27 07:21:41,Delivered,856.77
9056,1601,496,Mutton Curry,2024-03-10 07:21:41,Cancelled,1272.8
9057,113,239,Pani Puri,2022-09-30 07:21:41,Preparing,711.21
9058,5582,227,Rogan Josh,2022-07-07 07:21:41,Cancelled,1203.46
9059,5412,95,Mutton Curry,2023-09-14 07:21:41,Cancelled,348.95
9060,6538,457,Samosa,2023-07-06 07:21:41,Cancelled,1192.67
9061,3231,46,Samosa,2023-06-02 07:21:41,Cancelled,747.96
9062,3860,295,Samosa,2024-05-24 07:21:41,Cancelled,994.44
9063,378,482,Mutton Curry,2024-02-09 07:21:41,Delivered,901.72
9064,1232,102,Pani Puri,2023-02-25 07:21:41,Preparing,804.02
9065,4623,283,Rogan Josh,2023-06-02 07:21:41,Delivered,1145.66
9066,5961,417,Chole Bhature,2022-04-04 07:21:41,Preparing,773.71
9067,7647,414,Biryani,2024-07-31 07:21:41,Delivered,509.59
9068,7026,346,Dosa,2023-05-18 07:21:41,Preparing,1162.27
9069,414,324,Dosa,2023-06-17 07:21:41,Cancelled,815.84
9070,1516,337,Paneer Tikka,2023-05-24 07:21:41,Cancelled,402.06
9071,3685,87,Chole Bhature,2023-08-20 07:21:41,Cancelled,953.09
9072,7611,109,Samosa,2022-07-08 07:21:41,Cancelled,339.74
9073,1025,71,Chole Bhature,2023-12-26 07:21:41,Preparing,1400.94
9074,6731,70,Butter Chicken,2024-06-23 07:21:41,Delivered,199.7
9075,4004,60,Butter Chicken,2024-07-05 07:21:41,Preparing,303.41
9076,148,371,Samosa,2024-06-25 07:21:41,Preparing,1142.63
9077,1749,66,Dal Makhani,2023-04-21 07:21:41,Cancelled,810.78
9078,8039,323,Dal Makhani,2022-10-12 07:21:41,Delivered,162.16
9079,1609,312,Chole Bhature,2022-07-06 07:21:41,Preparing,1300.19
9080,8015,90,Biryani,2024-08-08 07:21:41,Delivered,172.22
9081,9055,342,Dosa,2024-02-29 07:21:41,Cancelled,1433.68
9082,825,137,Samosa,2022-08-28 07:21:41,Delivered,1438.23
9083,349,155,Butter Chicken,2024-01-07 07:21:41,Cancelled,982.16
9084,5115,329,Mutton Curry,2023-07-01 07:21:41,Delivered,1157.6
9085,815,289,Rogan Josh,2023-06-08 07:21:41,Preparing,1069.25
9086,7757,60,Biryani,2024-01-03 07:21:41,Delivered,930.04
9087,5124,286,Rogan Josh,2024-03-29 07:21:41,Preparing,189.95
9088,6415,301,Dal Makhani,2022-12-14 07:21:41,Cancelled,1409.97
9089,2027,161,Chole Bhature,2022-10-07 07:21:41,Delivered,1307.88
9090,1988,117,Biryani,2023-03-20 07:21:41,Cancelled,1412.31
9091,1114,270,Rogan Josh,2022-08-31 07:21:41,Delivered,1361.85
9092,8362,318,Pani Puri,2024-06-21 07:21:41,Delivered,752.82
9093,452,175,Biryani,2023-04-17 07:21:41,Delivered,235.67
9094,5617,338,Paneer Tikka,2023-02-27 07:21:41,Preparing,921.49
9095,8013,67,Mutton Curry,2022-05-21 07:21:41,Preparing,1344.58
9096,5664,129,Biryani,2022-06-02 07:21:41,Delivered,1403.65
9097,3272,270,Dal Makhani,2024-04-01 07:21:41,Delivered,1111.55
9098,998,243,Dal Makhani,2022-04-24 07:21:41,Preparing,732.56
9099,9890,489,Rogan Josh,2024-11-08 07:21:41,Cancelled,1234.18
9100,268,16,Dosa,2024-12-14 07:21:41,Cancelled,279.64
9101,5640,353,Butter Chicken,2023-11-06 07:21:41,Cancelled,788.98
9102,2328,250,Chole Bhature,2023-05-17 07:21:41,Preparing,462.0
9103,8232,364,Chole Bhature,2023-10-24 07:21:41,Delivered,1157.17
9104,1661,247,Dal Makhani,2022-06-15 07:21:41,Cancelled,481.23
9105,6377,304,Butter Chicken,2023-03-07 07:21:41,Preparing,752.03
9106,191,428,Dosa,2023-12-20 07:21:41,Preparing,1072.87
9107,8608,222,Rogan Josh,2024-10-09 07:21:41,Cancelled,1301.82
9108,1932,47,Chole Bhature,2025-01-13 07:21:41,Preparing,906.33
9109,1201,91,Pani Puri,2024-09-05 07:21:41,Delivered,668.71
9110,9049,135,Pani Puri,2024-07-06 07:21:41,Preparing,944.78
9111,5100,362,Mutton Curry,2022-10-12 07:21:41,Cancelled,285.84
9112,493,145,Chole Bhature,2023-06-05 07:21:41,Delivered,418.89
9113,1485,214,Chole Bhature,2025-02-24 07:21:41,Cancelled,790.04
9114,4768,498,Chole Bhature,2022-05-21 07:21:41,Cancelled,607.65
9115,7256,351,Butter Chicken,2023-09-26 07:21:41,Cancelled,223.53
9116,8604,402,Dosa,2024-05-15 07:21:41,Preparing,629.27
9117,2303,351,Butter Chicken,2024-09-08 07:21:41,Cancelled,131.31
9118,724,98,Rogan Josh,2024-12-27 07:21:41,Preparing,553.22
9119,8029,154,Dosa,2022-11-21 07:21:41,Preparing,463.48
9120,4472,280,Biryani,2023-01-31 07:21:41,Preparing,529.8
9121,7042,166,Dal Makhani,2023-02-04 07:21:41,Delivered,960.32
9122,8933,25,Chole Bhature,2024-03-09 07:21:41,Delivered,595.84
9123,1056,229,Pani Puri,2024-08-27 07:21:41,Preparing,873.37
9124,3170,46,Chole Bhature,2024-11-03 07:21:41,Preparing,839.71
9125,5809,12,Rogan Josh,2024-03-29 07:21:41,Cancelled,973.09
9126,4220,77,Biryani,2024-05-26 07:21:41,Preparing,255.06
9127,2141,225,Butter Chicken,2023-06-24 07:21:41,Cancelled,1150.91
9128,5391,444,Biryani,2023-07-05 07:21:41,Delivered,407.34
9129,7973,304,Biryani,2024-10-11 07:21:41,Cancelled,179.44
9130,7032,14,Rogan Josh,2023-01-02 07:21:41,Delivered,357.69
9131,1291,203,Chole Bhature,2022-08-17 07:21:41,Preparing,836.95
9132,8719,434,Dosa,2022-12-09 07:21:41,Preparing,568.06
9133,4570,452,Mutton Curry,2024-08-16 07:21:41,Preparing,1293.47
9134,3657,31,Biryani,2024-10-24 07:21:41,Cancelled,1103.94
9135,6443,463,Butter Chicken,2023-05-14 07:21:41,Preparing,645.35
9136,8608,452,Pani Puri,2022-03-10 07:21:41,Cancelled,755.51
9137,3276,495,Mutton Curry,2023-11-11 07:21:41,Preparing,1488.86
9138,4935,174,Chole Bhature,2023-08-16 07:21:41,Cancelled,1026.63
9139,7129,87,Chole Bhature,2024-12-28 07:21:41,Cancelled,512.0
9140,348,363,Samosa,2022-06-02 07:21:41,Cancelled,1150.28
9141,1780,231,Samosa,2024-07-17 07:21:41,Delivered,418.46
9142,7956,403,Dal Makhani,2022-08-10 07:21:41,Cancelled,364.23
9143,9473,377,Samosa,2023-02-17 07:21:41,Preparing,114.44
9144,1492,54,Chole Bhature,2023-01-25 07:21:41,Cancelled,941.21
9145,9993,433,Biryani,2024-07-14 07:21:41,Preparing,480.69
9146,859,220,Biryani,2022-09-10 07:21:41,Preparing,138.65
9147,505,21,Rogan Josh,2022-06-01 07:21:41,Preparing,332.42
9148,7579,79,Chole Bhature,2023-12-08 07:21:41,Delivered,460.71
9149,1015,252,Dal Makhani,2024-05-30 07:21:41,Preparing,1222.38
9150,118,248,Butter Chicken,2022-05-19 07:21:41,Preparing,733.75
9151,7231,15,Rogan Josh,2022-10-18 07:21:41,Cancelled,807.37
9152,6282,351,Rogan Josh,2024-06-09 07:21:41,Cancelled,198.19
9153,4524,287,Pani Puri,2023-10-10 07:21:41,Delivered,858.67
9154,5074,230,Biryani,2023-05-17 07:21:41,Cancelled,689.26
9155,8171,245,Butter Chicken,2023-01-15 07:21:41,Preparing,1298.99
9156,2286,336,Dal Makhani,2022-04-11 07:21:41,Cancelled,1099.27
9157,6085,124,Chole Bhature,2022-04-25 07:21:41,Cancelled,1074.75
9158,2304,44,Mutton Curry,2024-03-14 07:21:41,Delivered,1009.21
9159,8864,150,Butter Chicken,2022-03-13 07:21:41,Preparing,216.19
9160,9336,112,Paneer Tikka,2022-03-06 07:21:41,Cancelled,309.47
9161,9715,188,Dosa,2022-06-05 07:21:41,Preparing,715.45
9162,9090,290,Samosa,2024-11-04 07:21:41,Delivered,1387.74
9163,3953,146,Mutton Curry,2023-12-15 07:21:41,Delivered,835.91
9164,5447,385,Chole Bhature,2023-04-14 07:21:41,Preparing,1117.98
9165,4720,359,Rogan Josh,2024-06-15 07:21:41,Preparing,1334.04
9166,1373,192,Chole Bhature,2024-08-26 07:21:41,Preparing,102.32
9167,9840,248,Paneer Tikka,2023-11-06 07:21:41,Preparing,822.01
9168,4148,59,Biryani,2023-12-07 07:21:41,Preparing,1058.36
9169,4864,361,Pani Puri,2025-02-02 07:21:41,Delivered,276.05
9170,590,297,Samosa,2023-02-19 07:21:41,Preparing,654.89
9171,7723,359,Butter Chicken,2024-01-30 07:21:41,Cancelled,858.73
9172,3986,258,Biryani,2023-11-26 07:21:41,Cancelled,1130.32
9173,285,24,Dosa,2022-04-09 07:21:41,Preparing,1390.48
9174,6124,348,Mutton Curry,2024-03-30 07:21:41,Preparing,360.58
9175,8979,493,Samosa,2023-05-27 07:21:41,Delivered,1357.59
9176,387,80,Paneer Tikka,2023-09-14 07:21:41,Cancelled,1159.01
9177,5365,99,Mutton Curry,2024-01-03 07:21:41,Cancelled,242.13
9178,6594,21,Mutton Curry,2023-12-21 07:21:41,Preparing,107.05
9179,7488,447,Chole Bhature,2022-08-18 07:21:41,Delivered,132.62
9180,3185,284,Chole Bhature,2023-12-11 07:21:41,Preparing,918.35
9181,8302,129,Samosa,2024-03-01 07:21:41,Cancelled,450.01
9182,3151,70,Mutton Curry,2023-11-05 07:21:41,Cancelled,273.54
9183,4949,468,Dosa,2022-03-09 07:21:41,Preparing,272.04
9184,1899,33,Dal Makhani,2022-05-27 07:21:41,Preparing,1193.13
9185,8637,367,Pani Puri,2024-03-03 07:21:41,Delivered,639.13
9186,2480,476,Biryani,2024-02-20 07:21:41,Cancelled,1292.57
9187,3548,103,Paneer Tikka,2024-12-16 07:21:41,Preparing,1486.74
9188,5702,65,Rogan Josh,2023-11-06 07:21:41,Preparing,764.43
9189,8748,426,Rogan Josh,2025-01-17 07:21:41,Preparing,206.86
9190,7540,73,Dal Makhani,2023-03-05 07:21:41,Preparing,399.02
9191,5527,483,Dosa,2022-10-07 07:21:41,Cancelled,206.55
9192,7902,256,Rogan Josh,2024-07-31 07:21:41,Cancelled,522.7
9193,6605,333,Chole Bhature,2024-12-20 07:21:41,Preparing,1122.57
9194,3724,10,Mutton Curry,2024-11-24 07:21:41,Delivered,648.41
9195,9218,429,Butter Chicken,2023-11-21 07:21:41,Delivered,159.19
9196,9147,249,Butter Chicken,2025-02-03 07:21:41,Preparing,836.68
9197,4728,397,Dal Makhani,2024-08-03 07:21:41,Cancelled,428.2
9198,7517,64,Samosa,2023-11-24 07:21:41,Preparing,868.23
9199,1667,77,Chole Bhature,2023-11-08 07:21:41,Cancelled,466.65
9200,5393,324,Dal Makhani,2022-09-03 07:21:41,Delivered,1028.28
9201,7450,212,Butter Chicken,2023-11-25 07:21:41,Cancelled,1168.23
9202,4176,321,Dal Makhani,2023-10-06 07:21:41,Preparing,1271.57
9203,719,331,Rogan Josh,2023-12-01 07:21:41,Cancelled,1306.62
9204,6540,201,Dosa,2022-12-23 07:21:41,Delivered,172.32
9205,5537,266,Biryani,2022-03-11 07:21:41,Preparing,303.19
9206,6117,402,Pani Puri,2024-05-19 07:21:41,Cancelled,507.98
9207,6542,416,Rogan Josh,2024-12-12 07:21:41,Cancelled,1206.9
9208,685,243,Paneer Tikka,2022-09-01 07:21:41,Cancelled,483.37
9209,1201,179,Dal Makhani,2022-06-12 07:21:41,Preparing,333.48
9210,9669,264,Dal Makhani,2023-05-21 07:21:41,Delivered,1257.64
9211,8970,486,Mutton Curry,2023-06-29 07:21:41,Preparing,563.23
9212,3985,97,Butter Chicken,2024-09-14 07:21:41,Preparing,506.46
9213,2804,34,Chole Bhature,2024-10-25 07:21:41,Delivered,478.75
9214,7949,267,Butter Chicken,2023-12-25 07:21:41,Delivered,1396.91
9215,3013,104,Samosa,2023-11-12 07:21:41,Preparing,1397.67
9216,6642,64,Pani Puri,2024-07-07 07:21:41,Preparing,1053.22
9217,8235,210,Chole Bhature,2024-09-06 07:21:41,Preparing,1329.59
9218,3092,157,Rogan Josh,2024-06-15 07:21:41,Preparing,785.32
9219,4569,99,Dal Makhani,2024-09-26 07:21:41,Preparing,541.11
9220,5703,337,Rogan Josh,2024-07-16 07:21:41,Delivered,571.68
9221,1172,281,Butter Chicken,2023-08-18 07:21:41,Cancelled,196.32
9222,3282,490,Mutton Curry,2023-06-30 07:21:41,Preparing,1458.56
9223,1118,139,Dal Makhani,2022-12-18 07:21:41,Delivered,1349.01
9224,5749,304,Chole Bhature,2023-07-29 07:21:41,Preparing,482.43
9225,4564,473,Chole Bhature,2024-07-06 07:21:41,Preparing,1434.7
9226,5975,110,Paneer Tikka,2023-05-23 07:21:41,Preparing,459.19
9227,7595,154,Biryani,2024-02-11 07:21:41,Preparing,177.17
9228,4154,268,Chole Bhature,2022-03-30 07:21:41,Delivered,439.21
9229,7957,441,Rogan Josh,2023-03-27 07:21:41,Preparing,964.56
9230,1492,436,Pani Puri,2023-09-05 07:21:41,Cancelled,1195.7
9231,6058,472,Paneer Tikka,2022-11-10 07:21:41,Delivered,296.55
9232,4319,282,Biryani,2024-11-11 07:21:41,Cancelled,516.24
9233,4538,354,Chole Bhature,2023-08-29 07:21:41,Delivered,685.74
9234,8770,93,Paneer Tikka,2024-10-26 07:21:41,Cancelled,949.59
9235,6535,79,Mutton Curry,2022-07-10 07:21:41,Cancelled,1359.54
9236,2333,182,Pani Puri,2024-04-24 07:21:41,Preparing,1076.19
9237,7936,285,Rogan Josh,2024-10-30 07:21:41,Delivered,202.32
9238,3259,300,Mutton Curry,2023-11-13 07:21:41,Cancelled,359.21
9239,2432,283,Samosa,2024-11-25 07:21:41,Cancelled,520.14
9240,5026,238,Pani Puri,2023-03-19 07:21:41,Cancelled,1387.02
9241,938,379,Mutton Curry,2024-01-21 07:21:41,Cancelled,862.09
9242,8762,459,Rogan Josh,2023-11-15 07:21:41,Cancelled,833.93
9243,2251,437,Butter Chicken,2022-11-06 07:21:41,Preparing,222.9
9244,3578,84,Samosa,2024-05-28 07:21:41,Cancelled,1417.46
9245,9748,147,Dal Makhani,2023-02-24 07:21:41,Preparing,691.37
9246,585,96,Dosa,2023-03-27 07:21:41,Preparing,1379.27
9247,4395,305,Biryani,2023-07-31 07:21:41,Preparing,376.52
9248,1493,147,Butter Chicken,2023-07-12 07:21:41,Cancelled,1332.5
9249,4964,287,Butter Chicken,2022-06-27 07:21:41,Cancelled,676.91
9250,4229,322,Dosa,2024-12-12 07:21:41,Delivered,1237.84
9251,4412,362,Pani Puri,2023-09-22 07:21:41,Delivered,991.27
9252,9021,264,Mutton Curry,2022-09-25 07:21:41,Cancelled,1209.31
9253,3972,436,Pani Puri,2024-07-22 07:21:41,Delivered,248.12
9254,7632,493,Chole Bhature,2024-03-21 07:21:41,Cancelled,1372.28
9255,1726,478,Butter Chicken,2024-07-30 07:21:41,Cancelled,674.16
9256,3517,467,Dal Makhani,2023-06-20 07:21:41,Delivered,275.02
9257,8555,227,Samosa,2022-08-15 07:21:41,Delivered,1002.11
9258,6608,184,Mutton Curry,2023-10-14 07:21:41,Preparing,550.12
9259,2572,256,Samosa,2022-07-17 07:21:41,Delivered,1362.85
9260,5621,236,Rogan Josh,2024-10-08 07:21:41,Delivered,823.01
9261,5084,239,Paneer Tikka,2022-04-14 07:21:41,Preparing,719.93
9262,4263,312,Dal Makhani,2022-07-01 07:21:41,Cancelled,1054.11
9263,4653,456,Dosa,2024-06-30 07:21:41,Cancelled,958.53
9264,1411,259,Rogan Josh,2022-12-03 07:21:41,Cancelled,442.86
9265,5424,227,Dal Makhani,2023-08-03 07:21:41,Cancelled,400.56
9266,4641,332,Dosa,2023-03-23 07:21:41,Delivered,1252.39
9267,1207,77,Chole Bhature,2024-01-24 07:21:41,Cancelled,561.76
9268,8663,347,Dosa,2023-11-12 07:21:41,Delivered,638.84
9269,7517,11,Rogan Josh,2023-01-26 07:21:41,Preparing,1434.82
9270,8437,125,Pani Puri,2022-05-15 07:21:41,Preparing,337.91
9271,7286,53,Dal Makhani,2022-11-04 07:21:41,Cancelled,234.08
9272,4610,69,Mutton Curry,2024-02-13 07:21:41,Delivered,1224.86
9273,5453,95,Butter Chicken,2023-01-06 07:21:41,Preparing,1042.11
9274,1608,392,Mutton Curry,2024-06-06 07:21:41,Delivered,1108.72
9275,1017,416,Biryani,2022-12-28 07:21:41,Preparing,591.26
9276,5912,297,Dosa,2024-07-08 07:21:41,Delivered,467.14
